9203;# doc = hse_day.2.txt;;;;;;;;;;;;;;;;
9204;# speaker = Катя;;;;;;;;;;;;;;;;
9205;# sent = 760;;;;;;;;;;;;;;;;
9943;;другую;ДРУГОЙ;A - acc sg plen f -;;;мы переключились на _другую_ тему , он;ю;у;г;у;р;д;A;ДРУГОЙ;A - acc sg plen f -;Й
9944;;тему;ТЕМА;S f inan acc sg;;;переключились на другую _тему_ , он …;у;м;е;т;;;S;ТЕМА;S f inan acc sg;А
9945;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9946;;он;ОН;SPRO sg 3p m nom;;;другую тему , _он_ …  ;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
9947;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
9948;;;;;;;;;;;;;;;;;
9949;# sent = 801;;;;;;;;;;;;;;;;
9950;;Рядом;РЯДОМ;ADV -;;;…   _Рядом_ , на ...;м;о;д;я;р;;ADV;РЯДОМ;ADV -;М
9951;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9952;;на;НА;PR;;; Рядом , _на_ ... за соседним;а;н;;;;;PR;НА;PR;А
9953;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
9954;;за;ЗА;PR;;;, на ... _за_ соседним столиком ,;а;з;;;;;PR;ЗА;PR;А
9955;;соседним;СОСЕДНИЙ;A - ins sg plen m -;;;на ... за _соседним_ столиком , сидела;м;и;н;д;е;с;A;СОСЕДНИЙ;A - ins sg plen m -;Й
9956;;столиком;СТОЛИК;S m inan ins sg;;;... за соседним _столиком_ , сидела моя;м;о;к;и;л;о;S;СТОЛИК;S m inan ins sg;К
9957;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9958;;сидела;СИДЕТЬ;V ipf praet sg indic f -;;;соседним столиком , _сидела_ моя одногруппница ,;а;л;е;д;и;с;V;СИДЕТЬ;V ipf praet sg indic f -;Ь
9959;;моя;МОЙ;APRO - nom sg plen f -;;;столиком , сидела _моя_ одногруппница , и;я;о;м;;;;APRO;МОЙ;A - nom sg plen f -;Й
9960;;одногруппница;ОДНОГРУППНИЦА;S f anim nom sg;;;, сидела моя _одногруппница_ , и он;а;ц;и;н;п;п;S;ОДНОГРУППНИЦА;S f anim nom sg;А
9961;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9962;;и;И;CONJ;;;моя одногруппница , _и_ он начал уверять;и;;;;;;CONJ;И;CONJ;И
9963;;он;ОН;SPRO sg 3p m nom;;;одногруппница , и _он_ начал уверять меня;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
9964;;начал;НАЧАТЬ;V pf praet sg indic m 3p;;;, и он _начал_ уверять меня ,;л;а;ч;а;н;;S;НАЧАЛО;S n inan gen pl;Ь
9965;;уверять;УВЕРЯТЬ;V ipf - - inf - -;;;и он начал _уверять_ меня , что;ь;т;я;р;е;в;V;УВЕРЯТЬ;V ipf - - inf - -;Ь
9966;;меня;Я;SPRO sg 1p - acc;;;он начал уверять _меня_ , что она;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
9967;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9968;;что;ЧТО;CONJ;;;уверять меня , _что_ она похожа на;о;т;ч;;;;CONJ;ЧТО;CONJ;О
9969;;она;ОНА;SPRO sg 3p f nom;;;меня , что _она_ похожа на Лив;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
9970;;похожа;ПОХОЖИЙ;A - - sg brev f -;;;, что она _похожа_ на Лив Тайлер;а;ж;о;х;о;п;A;ПОХОЖИЙ;A - - sg brev f -;Й
9971;;на;НА;PR;;;что она похожа _на_ Лив Тайлер .;а;н;;;;;PR;НА;PR;А
9972;;Лив;ЛИВ;S persn f anim acc sg;;;она похожа на _Лив_ Тайлер . ;в;и;л;;;;S;ЛИВ;S f anim nonflex -;В
9973;;Тайлер;ТАЙЛЕР;S famn f anim acc sg;;;похожа на Лив _Тайлер_ .  ;р;е;л;й;а;т;S;ТАЙЛЕР;S f anim nom sg;Р
9974;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
9975;;;;;;;;;;;;;;;;;
9976;# sent = 802;;;;;;;;;;;;;;;;
9977;;А;А;INTJ;;;.   _А_ … не важно;а;;;;;;CONJ;А;CONJ;А
9978;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
9979;;не;НЕ;PART;;; А … _не_ важно , в;е;н;;;;;PART;НЕ;PART;Е
9980;;важно;ВАЖНО;PRAEDIC - ;;;А … не _важно_ , в общем;о;н;ж;а;в;;A;ВАЖНЫЙ;A - - sg brev n -;О
9981;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9982;;в;В;PR;;;не важно , _в_ общем . ;в;;;;;;PR;В;PR;В
9983;;общем;ОБЩИЙ;A - loc sg plen m -;;;важно , в _общем_ .  ;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
9984;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
9985;;;;;;;;;;;;;;;;;
9986;# sent = 803;;;;;;;;;;;;;;;;
9987;;Потом;ПОТОМ;ADV;;;.   _Потом_ , ээ …;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
9988;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9989;;ээ;Э;INTJ;;; Потом , _ээ_ … типа ,;э;э;;;;;NONLEX;ЭЭ;NONLEX;Э
9990;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
9991;;типа;ТИПА;PART;;;, ээ … _типа_ , короче ,;а;п;и;т;;;PART;ТИПА;PART;А
9992;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9993;;короче;КОРОЧЕ;PARENTH;;;… типа , _короче_ , нам сказали;е;ч;о;р;о;к;ADV;КОРОЧЕ;ADV comp;Е
9994;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9995;;нам;МЫ;SPRO pl 1p - dat;;;, короче , _нам_ сказали , чт;м;а;н;;;;SPRO;МЫ;SPRO pl 1p - dat;Ы
9996;;сказали;СКАЗАТЬ;V pf praet pl indic - -;;;короче , нам _сказали_ , чт ...;и;л;а;з;а;к;V;СКАЗАТЬ;V pf praet pl indic - -;Ь
9997;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
9998;;чт;ЧТО;CONJ;distort;;нам сказали , _чт_ ... эти ...;т;ч;;;;;CONJ;ЧТ;NONLEX;О
9999;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
10000;;эти;ЭТОТ;APRO - nom pl plen - -;;;, чт ... _эти_ ... организаторы ,;и;т;э;;;;APRO;ЭТОТ;A - nom pl plen - -;Т
10001;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
10002;;организаторы;ОРГАНИЗАТОР;S m anim nom pl;;;... эти ... _организаторы_ , что они;ы;р;о;т;а;з;S;ОРГАНИЗАТОР;S m anim nom pl;Р
10003;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10004;;что;ЧТО;CONJ;;;... организаторы , _что_ они скинут нам;о;т;ч;;;;CONJ;ЧТО;CONJ;О
10005;;они;ОНИ;SPRO pl - - nom;;;организаторы , что _они_ скинут нам контакты;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И
10006;;скинут;СКИНУТЬ;V pf fut pl indic 3p ;;;, что они _скинут_ нам контакты людей;т;у;н;и;к;с;PARTCP;СКИНУТЬ;PARTCP pf praet - sg brev m pass -;Ь
10007;;нам;МЫ;SPRO pl 1p - dat;;;что они скинут _нам_ контакты людей ,;м;а;н;;;;SPRO;МЫ;SPRO pl 1p - dat;Ы
10008;;контакты;КОНТАКТ;S m inan acc pl;;;они скинут нам _контакты_ людей , которые;ы;т;к;а;т;н;S;КОНТАКТ;S m inan nom pl;Т
10009;;людей;ЧЕЛОВЕК;S m anim gen pl;;;скинут нам контакты _людей_ , которые нам;й;е;д;ю;л;;S;ЧЕЛОВЕК;S m anim gen pl;К
10010;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10011;;которые;КОТОРЫЙ;APRO - nom pl plen - -;;;контакты людей , _которые_ нам понравились на;е;ы;р;о;т;о;APRO;КОТОРЫЙ;A - nom pl plen - -;Й
10012;;нам;МЫ;SPRO pl 1p - dat;;;людей , которые _нам_ понравились на этом;м;а;н;;;;SPRO;МЫ;SPRO pl 1p - dat;Ы
10013;;понравились;ПОНРАВИТЬСЯ;V pf praet pl indic - -;;;, которые нам _понравились_ на этом соулмейтинге;ь;с;и;л;и;в;V;ПОНРАВИТЬСЯ;V pf praet pl indic - -;Я
10014;;на;НА;PR;;;которые нам понравились _на_ этом соулмейтинге ,;а;н;;;;;PR;НА;PR;А
10015;;этом;ЭТОТ;APRO - loc sg plen m -;;;нам понравились на _этом_ соулмейтинге , мы;м;о;т;э;;;APRO;ЭТОТ;A - loc sg plen m -;Т
10016;;соулмейтинге;СОУЛМЕЙТИНГ;S m inan loc sg;new;;понравились на этом _соулмейтинге_ , мы тип;е;г;н;и;т;й;S;СОУЛМЕЙТИНГ;S m inan loc sg;Г
10017;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10018;;мы;МЫ;SPRO pl 1p - nom;;;этом соулмейтинге , _мы_ тип записывали их;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom;Ы
10019;;тип;ТИП;PART;distort;;соулмейтинге , мы _тип_ записывали их номера;п;и;т;;;;S;ТИП;S m anim nom sg;П
10020;;записывали;ЗАПИСЫВАТЬ;V ipf praet pl indic - -;;;, мы тип _записывали_ их номера ,;и;л;а;в;ы;с;V;ЗАПИСЫВАТЬ;V ipf praet pl indic - -;Ь
10021;;их;ОНИ;SPRO pl - - acc;;;мы тип записывали _их_ номера , аа;х;и;;;;;SPRO;ОНИ;SPRO pl - - acc;И
10022;;номера;НОМЕР;S m inan acc sg;;;тип записывали их _номера_ , аа ,;а;р;е;м;о;н;S;НОМЕР;S m inan gen sg;Р
10023;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10024;;аа;А;INTJ;;;их номера , _аа_ , вот ,;а;а;;;;;INTJ;АА;NONLEX;А
10025;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10026;;вот;ВОТ;PART;;;, аа , _вот_ , но пока;т;о;в;;;;PART;ВОТ;PART;Т
10027;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10028;;но;НО;CONJ;;;, вот , _но_ пока не скинули;о;н;;;;;CONJ;НО;CONJ;О
10029;;пока;ПОКА;CONJ;;;вот , но _пока_ не скинули .;а;к;о;п;;;CONJ;ПОКА;CONJ;А
10030;;не;НЕ;PART;;;, но пока _не_ скинули . ;е;н;;;;;PART;НЕ;PART;Е
10031;;скинули;СКИНУТЬ;V pf praet pl indic - -;;;но пока не _скинули_ .  ;и;л;у;н;и;к;V;СКИНУТЬ;V pf praet pl indic - -;Ь
10032;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
10033;;;;;;;;;;;;;;;;;
10034;# sent = 804;;;;;;;;;;;;;;;;
10035;;Пока;ПОКА;CONJ;;;.   _Пока_ я не видела;а;к;о;п;;;CONJ;ПОКА;CONJ;А
10036;;я;Я;SPRO sg 1p - nom;;;  Пока _я_ не видела .;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
10037;;не;НЕ;PART;;; Пока я _не_ видела . ;е;н;;;;;PART;НЕ;PART;Е
10038;;видела;ВИДЕТЬ;V ipf praet sg indic f -;;;Пока я не _видела_ .  ;а;л;е;д;и;в;V;ВИДЕТЬ;V ipf praet sg indic f -;Ь
10039;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
10040;;;;;;;;;;;;;;;;;
10041;# sent = 805;;;;;;;;;;;;;;;;
10042;# speaker = Катя;;;;;;;;;;;;;;;;
10043;# sent = 806;;;;;;;;;;;;;;;;
10044;;Потом;ПОТОМ;ADVPRO;;;   _Потом_ мы пошли на;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
10045;;мы;МЫ;SPRO pl 1p - nom;;;  Потом _мы_ пошли на какой-то;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom;Ы
10046;;пошли;ПОЙТИ;V pf praet pl indic - -;;; Потом мы _пошли_ на какой-то баттл;и;л;ш;о;п;;V;ПОЙТИ;V pf praet pl indic - -;И
10047;;на;НА;PR;;;Потом мы пошли _на_ какой-то баттл ,;а;н;;;;;PR;НА;PR;А
10048;;какой-то;КАКОЙ-ТО;APRO - acc sg plen f -;;;мы пошли на _какой-то_ баттл , дэнс;о;т;-;й;о;к;APRO;КАКОЙ-ТО;A - ins sg plen f -;О
10049;;баттл;БАТТЛ;S m inan acc sg;new;;пошли на какой-то _баттл_ , дэнс баттл;л;т;т;а;б;;S;БАТТЛ;S m inan acc sg;Л
10050;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10051;;дэнс;ДЭНС;S m inan ;new;;какой-то баттл , _дэнс_ баттл , посмотрели;с;н;э;д;;;S;ДЭНС;S m anim nom sg;С
10052;;баттл;БАТТЛ;S m inan acc sg;new;;баттл , дэнс _баттл_ , посмотрели что;л;т;т;а;б;;S;БАТТЛ;S m inan acc sg;Л
10053;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10054;;посмотрели;ПОСМОТРЕТЬ;V pf praet pl indic - -;;;дэнс баттл , _посмотрели_ что там такое;и;л;е;р;т;о;V;ПОСМОТРЕТЬ;V pf praet pl indic - -;Ь
10055;;что;ЧТО;CONJ;;;баттл , посмотрели _что_ там такое …;о;т;ч;;;;CONJ;ЧТО;CONJ;О
10056;;там;ТАМ;ADVPRO;;;, посмотрели что _там_ такое … Там;м;а;т;;;;ADV;ТАМ;ADV -;М
10057;;такое;ТАКОЙ;APRO - nom sg plen n -;;;посмотрели что там _такое_ … Там девки;е;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen n -;Й
10058;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
10059;;Там;ТАМ;ADVPRO;;;там такое … _Там_ девки танцевали под;м;а;т;;;;ADV;ТАМ;ADV -;М
10060;;девки;ДЕВКА;S f anim nom pl;;;такое … Там _девки_ танцевали под «;и;к;в;е;д;;S;ДЕВКА;S f anim nom pl;А
10061;;танцевали;ТАНЦЕВАТЬ;V ipf praet pl indic - -;;;… Там девки _танцевали_ под « Розовое;и;л;а;в;е;ц;V;ТАНЦЕВАТЬ;V ipf praet pl indic - -;Ь
10062;;под;ПОД;PR;;;Там девки танцевали _под_ « Розовое вино;д;о;п;;;;PR;ПОД;PR;Д
10063;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
10064;;Розовое;РОЗОВЫЙ;A - acc sg plen n -;;;танцевали под « _Розовое_ вино » .;е;о;в;о;з;о;A;РОЗОВЫЙ;A - nom sg plen n -;Й
10065;;вино;ВИНО;S n inan acc sg;;;под « Розовое _вино_ » . ;о;н;и;в;;;S;ВИНО;S n inan nom sg;О
10066;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
10067;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
10068;;;;;;;;;;;;;;;;;
10069;# sent = 807;;;;;;;;;;;;;;;;
10070;;Аа;А;INTJ;;;.   _Аа_ ну , так;а;а;;;;;INTJ;АА;NONLEX;А
10071;;ну;НУ;PART;;;  Аа _ну_ , так .;у;н;;;;;PART;НУ;PART;У
10072;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10073;;так;ТАК;PART;;;Аа ну , _так_ .  ;к;а;т;;;;ADV;ТАК;ADV -;К
10074;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
10075;;;;;;;;;;;;;;;;;
10076;# sent = 808;;;;;;;;;;;;;;;;
10077;;Что;ЧТО;SPRO n inan nom sg;;;.   _Что_ еще было ?;о;т;ч;;;;SPRO;ЧТО;S n - nom sg;О
10078;;еще;ЕЩЕ;ADV -;;;  Что _еще_ было ? ;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
10079;;было;БЫТЬ;V ipf praet sg indic n -;;; Что еще _было_ ?  ;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
10080;;?;?;PUNCT;;;;;;;;;;PUNCT;;;
10081;;;;;;;;;;;;;;;;;
10082;# sent = 809;;;;;;;;;;;;;;;;
10083;;Что-то;ЧТО-ТО;SPRO n inan nom sg;;;?   _Что-то_ было в конце;о;т;-;о;т;ч;SPRO;ЧТО-ТО;S n - nom sg;О
10084;;было;БЫТЬ;V ipf praet sg indic n -;;;  Что-то _было_ в конце интересное;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
10085;;в;В;PR;;; Что-то было _в_ конце интересное …;в;;;;;;PR;В;PR;В
10086;;конце;КОНЕЦ;S m inan loc sg;;;Что-то было в _конце_ интересное … ;е;ц;н;о;к;;S;КОНЕЦ;S m inan loc sg;Ц
10087;;интересное;ИНТЕРЕСНОЕ;S n inan nom sg;;;было в конце _интересное_ …  ;е;о;н;с;е;р;A;ИНТЕРЕСНЫЙ;A - acc sg plen n inan;Е
10088;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
10089;;;;;;;;;;;;;;;;;
10090;# sent = 810;;;;;;;;;;;;;;;;
10091;;Аа;А;INTJ;;;…   _Аа_ мы дико замерзли;а;а;;;;;INTJ;АА;NONLEX;А
10092;;мы;МЫ;SPRO pl 1p - nom;;;  Аа _мы_ дико замерзли ,;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom;Ы
10093;;дико;ДИКО;ADV -;;; Аа мы _дико_ замерзли , зашли;о;к;и;д;;;ADV;ДИКО;ADV -;О
10094;;замерзли;ЗАМЕРЗНУТЬ;V pf praet pl indic - -;;;Аа мы дико _замерзли_ , зашли в;и;л;з;р;е;м;V;ЗАМЕРЗНУТЬ;V pf praet pl indic - -;Ь
10095;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10096;;зашли;ЗАЙТИ;V pf praet pl indic - -;;;дико замерзли , _зашли_ в ресторан «;и;л;ш;а;з;;V;ЗАЙТИ;V pf praet pl indic - -;И
10097;;в;В;PR;;;замерзли , зашли _в_ ресторан « Тетя;в;;;;;;PR;В;PR;В
10098;;ресторан;РЕСТОРАН;S m inan acc sg;;;, зашли в _ресторан_ « Тетя Мотя;н;а;р;о;т;с;S;РЕСТОРАН;S m inan acc sg;Н
10099;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
10100;;Тетя;ТЕТЯ;S f inan nom sg;;;в ресторан « _Тетя_ Мотя » ,;я;т;е;т;;;S;ТЕТЯ;S f inan nom sg;Я
10101;;Мотя;МОТЯ;S persn f anim nom sg;;;ресторан « Тетя _Мотя_ » , который;я;т;о;м;;;S;МОТЯ;S m anim nom sg;Я
10102;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
10103;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10104;;который;КОТОРЫЙ;APRO - nom sg plen m -;;;Мотя » , _который_ в Парке Горького;й;ы;р;о;т;о;APRO;КОТОРЫЙ;A - nom sg plen m -;Й
10105;;в;В;PR;;;» , который _в_ Парке Горького находится;в;;;;;;PR;В;PR;В
10106;;Парке;ПАРК;S m inan loc sg;;;, который в _Парке_ Горького находится ,;е;к;р;а;п;;S;ПАРК;S m inan loc sg;К
10107;;Горького;ГОРЬКИЙ;S famn m anim gen sg;;;который в Парке _Горького_ находится , сели;о;г;о;к;ь;р;S;ГОРЬКИЙ;S m anim gen sg;Й
10108;;находится;НАХОДИТЬСЯ;V ipf praes sg indic - 3p;;;в Парке Горького _находится_ , сели в;я;с;т;и;д;о;V;НАХОДИТЬСЯ;V ipf praes sg indic - 3p;Я
10109;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10110;;сели;СЕСТЬ;V pf praet pl indic - -;;;Горького находится , _сели_ в ... туда;и;л;е;с;;;V;СЕСТЬ;V pf praet pl indic - -;Ь
10111;;в;В;PR;;;находится , сели _в_ ... туда большой;в;;;;;;PR;В;PR;В
10112;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
10113;;туда;ТУДА;ADV -;;;сели в ... _туда_ большой компанией ,;а;д;у;т;;;ADV;ТУДА;ADV -;А
10114;;большой;БОЛЬШОЙ;A - ins sg plen f -;;;в ... туда _большой_ компанией , нам;й;о;ш;ь;л;о;A;БОЛЬШОЙ;A - ins sg plen f -;Й
10115;;компанией;КОМПАНИЯ;S f inan ins sg;;;... туда большой _компанией_ , нам раздали;й;е;и;н;а;п;S;КОМПАНИЯ;S f inan ins sg;Я
10116;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10117;;нам;МЫ;SPRO pl 1p - dat;;;большой компанией , _нам_ раздали меню ,;м;а;н;;;;SPRO;МЫ;SPRO pl 1p - dat;Ы
10118;;раздали;РАЗДАТЬ;V pf praet pl indic - -;;;компанией , нам _раздали_ меню , все;и;л;а;д;з;а;V;РАЗДАТЬ;V pf praet pl indic - -;Ь
10119;;меню;МЕНЮ;S n inan acc pl;;;, нам раздали _меню_ , все ...;ю;н;е;м;;;S;МЕНЮ;S n inan nonflex -;Ю
10120;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10121;;все;ВСЕ;PART;;;раздали меню , _все_ ...  ;е;с;в;;;;S;ВСЕ;S - - nom pl;Е
10122;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
10123;;;;;;;;;;;;;;;;;
10124;# sent = 811;;;;;;;;;;;;;;;;
10125;;Мы;МЫ;SPRO pl 1p - nom;;;...   _Мы_ там посидели пять;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom;Ы
10126;;там;ТАМ;ADVPRO;;;  Мы _там_ посидели пять минут;м;а;т;;;;ADV;ТАМ;ADV -;М
10127;;посидели;ПОСИДЕТЬ;V pf praet pl indic - -;;; Мы там _посидели_ пять минут ...;и;л;е;д;и;с;V;ПОСИДЕТЬ;V pf praet pl indic - -;Ь
10128;;пять;ПЯТЬ;NUM acc - -;;;Мы там посидели _пять_ минут ... ;ь;т;я;п;;;NUM;ПЯТЬ;NUM acc - -;Ь
10129;;минут;МИНУТА;S f inan gen pl;;;там посидели пять _минут_ ...  ;т;у;н;и;м;;S;МИНУТА;S f inan gen pl;А
10130;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
10131;;;;;;;;;;;;;;;;;
10132;# sent = 812;;;;;;;;;;;;;;;;
10133;;Аа;А;INTJ;;;...   _Аа_ по очереди сходили;а;а;;;;;INTJ;АА;NONLEX;А
10134;;по;ПО;PR;;;  Аа _по_ очереди сходили в;о;п;;;;;PR;ПО;PR;О
10135;;очереди;ОЧЕРЕДЬ;S f inan dat sg;;; Аа по _очереди_ сходили в туалет;и;д;е;р;е;ч;S;ОЧЕРЕДЬ;S f inan loc sg;Ь
10136;;сходили;СХОДИТЬ;V pf praet pl indic - -;;;Аа по очереди _сходили_ в туалет и;и;л;и;д;о;х;V;СХОДИТЬ;V ipf praet pl indic - -;Ь
10137;;в;В;PR;;;по очереди сходили _в_ туалет и ушли;в;;;;;;PR;В;PR;В
10138;;туалет;ТУАЛЕТ;S m inan acc sg;;;очереди сходили в _туалет_ и ушли ,;т;е;л;а;у;т;S;ТУАЛЕТ;S m inan acc sg;Т
10139;;и;И;CONJ;;;сходили в туалет _и_ ушли , ничего;и;;;;;;CONJ;И;CONJ;И
10140;;ушли;УЙТИ;V pf - sg imper - 2p;;;в туалет и _ушли_ , ничего не;и;л;ш;у;;;V;УСЛАТЬ;V pf - sg imper - 2p;И
10141;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10142;;ничего;НИЧТО;SPRO n inan gen sg;;;и ушли , _ничего_ не заказав .;о;г;е;ч;и;н;SPRO;НИЧТО;S n - gen sg;О
10143;;не;НЕ;PART;;;ушли , ничего _не_ заказав . ;е;н;;;;;PART;НЕ;PART;Е
10144;;заказав;ЗАКАЗАТЬ;V pf praet - ger - -;;;, ничего не _заказав_ .  ;в;а;з;а;к;а;V;ЗАКАЗАТЬ;V pf praet - ger - -;Ь
10145;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
10146;;;;;;;;;;;;;;;;;
10147;# sent = 813;;;;;;;;;;;;;;;;
10148;;И;И;CONJ;;;.   _И_ как бы , на;и;;;;;;CONJ;И;CONJ;И
10149;;как бы;как бы;PART;;;  И _как бы_ , на нас;ы;б; ;к;а;к;PART;как бы;ADV -;ы
10150;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10151;;на;НА;PR;;;И как бы , _на_ нас официанты смотрели;а;н;;;;;PR;НА;PR;А
10152;;нас;МЫ;SPRO pl 1p - loc;;;как бы , на _нас_ официанты смотрели очень;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc;Ы
10153;;официанты;ОФИЦИАНТ;S m anim nom pl;;;, на нас _официанты_ смотрели очень странным;ы;т;н;а;и;ц;S;ОФИЦИАНТ;S m anim nom pl;Т
10154;;смотрели;СМОТРЕТЬ;V ipf praet pl indic - -;;;на нас официанты _смотрели_ очень странным взглядом;и;л;е;р;т;о;V;СМОТРЕТЬ;V ipf praet pl indic - -;Ь
10155;;очень;ОЧЕНЬ;ADV -;;;нас официанты смотрели _очень_ странным взглядом .;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;Ь
10156;;странным;СТРАННЫЙ;A - ins sg plen m -;;;официанты смотрели очень _странным_ взглядом . ;м;ы;н;н;а;р;A;СТРАННЫЙ;A - ins sg plen m -;Й
10157;;взглядом;ВЗГЛЯД;S m inan ins sg;;;смотрели очень странным _взглядом_ .  ;м;о;д;я;л;г;S;ВЗГЛЯД;S m inan ins sg;Д
10158;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
10159;;;;;;;;;;;;;;;;;
10160;# sent = 814;;;;;;;;;;;;;;;;
10161;# speaker = Катя;;;;;;;;;;;;;;;;
10162;# sent = 815;;;;;;;;;;;;;;;;
10163;;Потом;ПОТОМ;ADV;;;   _Потом_ я отдала билет;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
10164;;я;Я;SPRO sg 1p - nom;;;  Потом _я_ отдала билет на;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
10165;;отдала;ОТДАТЬ;V pf praet sg indic f -;;; Потом я _отдала_ билет на этот;а;л;а;д;т;о;V;ОТДАТЬ;V pf praet sg indic f -;Ь
10166;;билет;БИЛЕТ;S m inan acc sg;;;Потом я отдала _билет_ на этот концерт;т;е;л;и;б;;S;БИЛЕТ;S m inan acc sg;Т
10167;;на;НА;PR;;;я отдала билет _на_ этот концерт Нойза;а;н;;;;;PR;НА;PR;А
10168;;этот;ЭТОТ;APRO - acc sg plen m inan;;;отдала билет на _этот_ концерт Нойза одной;т;о;т;э;;;APRO;ЭТОТ;A - acc sg plen m inan;Т
10169;;концерт;КОНЦЕРТ;S m inan acc sg;;;билет на этот _концерт_ Нойза одной девочке;т;р;е;ц;н;о;S;КОНЦЕРТ;S m inan acc sg;Т
10170;;Нойза;НОЙЗ;S persn m anim gen sg;;;на этот концерт _Нойза_ одной девочке ,;а;з;й;о;н;;S;НОЙЗ;S f inan nom sg;З
10171;;одной;ОДИН;ANUM - gen sg plen f -;;;этот концерт Нойза _одной_ девочке , потому;й;о;н;д;о;;ANUM;ОДИН;A - gen sg plen f -;Н
10172;;девочке;ДЕВОЧКА;S f anim dat sg;;;концерт Нойза одной _девочке_ , потому ;е;к;ч;о;в;е;S;ДЕВОЧКА;S f anim dat sg;А
10173;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10174;;потому;ПОТОМУ;ADVPRO;;;одной девочке , _потому_  шта ;у;м;о;т;о;п;ADV;ПОТОМУ;ADV -;У
10175;"<distinct form=""";;;;;;;;;;;;;;;;
10176;<dist>;шта;;;;;;;;;;;;;;;
10177;""">";;;;;;;;;;;;;;;;
10178;;что;ЧТО;CONJ;;; шта  _что_  у меня;о;т;ч;;;;CONJ;ЧТО;CONJ;О
